NHA_NAME,sex,age,day,month,MEDHINC_CY,WLTHINDXCY,fel_misd
Drexel Park,1,29,0,5,25130.0,26.0,2
South Park,0,48,0,5,30966.0,28.0,2
South Park,0,48,0,5,30966.0,28.0,2
Carriage Park,1,17,5,3,36339.0,35.0,2
Carriage Park,1,17,5,3,36339.0,35.0,2
South Park,0,48,0,5,30966.0,28.0,1
Vista Del Monte,1,49,0,5,43715.0,45.0,2
Vista Del Monte,1,49,0,5,43715.0,45.0,2
Vista Del Monte,1,49,0,5,43715.0,45.0,2
Vista Del Monte,1,49,0,5,43715.0,45.0,2
Dietz,1,40,5,4,44226.0,49.0,2
Dietz,1,40,5,4,44226.0,49.0,2
Dietz,1,40,5,4,44226.0,49.0,2
Stella Mann,1,32,0,5,41429.0,35.0,2
Stella Mann,1,32,0,5,41429.0,35.0,2
Miramonte,1,22,0,5,29962.0,36.0,1
Garden District,1,24,0,5,33611.0,31.0,2
Garden District,1,24,0,5,33611.0,31.0,2
Garden District,1,24,0,5,33611.0,31.0,4
Garden District,1,24,0,5,33611.0,31.0,2
Barrio Nopal,1,18,0,5,34682.0,32.0,2
Barrio Nopal,1,18,0,5,34682.0,32.0,2
Harlan Heights,1,37,0,5,38410.0,43.0,4
Harlan Heights,1,37,0,5,38410.0,43.0,2
Harlan Heights,1,37,0,5,38410.0,43.0,2
Harlan Heights,1,37,0,5,38410.0,43.0,4
Midvale Park,0,31,0,5,42660.0,39.0,2
Garden District,1,40,0,5,33611.0,31.0,2
Garden District,1,40,0,5,33611.0,31.0,2
Garden District,1,40,0,5,33611.0,31.0,2
Harlan Heights,1,37,0,5,38410.0,43.0,2
Garden District,1,40,0,5,33611.0,31.0,2
Garden District,1,40,0,5,33611.0,31.0,2
Garden District,1,40,0,5,33611.0,31.0,2
Garden District,1,40,0,5,33611.0,31.0,2
Garden District,1,40,0,5,33611.0,31.0,2
Copper Vista,1,16,0,5,25829.0,25.0,1
Copper Vista,1,16,0,5,25829.0,25.0,1
Copper Vista,1,16,0,5,25829.0,25.0,1
Carriage Park,1,44,4,5,36339.0,35.0,1
Carriage Park,1,44,4,5,36339.0,35.0,1
Midvale Park,0,16,0,5,42660.0,39.0,1
Carriage Park,1,44,4,5,36339.0,35.0,1
Amphi,1,40,0,5,20213.0,20.0,2
Amphi,1,40,0,5,20213.0,20.0,2
Amphi,1,40,0,5,20213.0,20.0,2
Terra Del Sol,1,23,0,5,49048.0,58.0,2
Terra Del Sol,1,23,0,5,49048.0,58.0,2
Terra Del Sol,1,23,0,5,49048.0,58.0,2
Midvale Park,0,31,0,5,42660.0,39.0,2
Terra Del Sol,1,23,0,5,49048.0,58.0,2
Cherry Avenue,1,34,0,5,40610.0,40.0,1
Cherry Avenue,1,34,0,5,40610.0,40.0,1
Carriage Park,1,25,1,4,36339.0,35.0,2
Coronado Heights,1,30,0,5,15586.0,15.0,2
Coronado Heights,1,30,0,5,15586.0,15.0,5
Wakefield,1,27,0,5,31896.0,29.0,2
Wakefield,1,27,0,5,31896.0,29.0,2
Wakefield,1,27,0,5,31896.0,29.0,2
Wakefield,1,27,0,5,31896.0,29.0,2
Palo Verde Park,1,43,0,5,55810.0,73.0,2
Palo Verde Park,1,43,0,5,55810.0,73.0,1
Palo Verde Park,1,43,0,5,55810.0,73.0,2
Broadway Pantano East,1,30,0,5,39611.0,42.0,2
Midvale Park,0,31,0,5,42660.0,39.0,2
Sewell,1,57,1,5,36911.0,58.0,2
Sewell,1,57,1,5,36911.0,58.0,2
Keeling,1,51,0,5,22395.0,20.0,5
Sewell,1,57,1,5,36911.0,58.0,2
Keeling,1,51,0,5,22395.0,20.0,2
Keeling,1,51,0,5,22395.0,20.0,2
Keeling,1,51,0,5,22395.0,20.0,2
Keeling,1,51,0,5,22395.0,20.0,2
Keeling,1,51,0,5,22395.0,20.0,2
Western Hills II,0,44,1,5,36277.0,37.0,2
Western Hills II,0,44,1,5,36277.0,37.0,2
Western Hills II,0,44,1,5,36277.0,37.0,2
Western Hills II,0,44,1,5,36277.0,37.0,2
Amphi,1,43,0,5,20213.0,20.0,1
West University,0,26,1,5,25427.0,30.0,2
Amphi,1,43,0,5,20213.0,20.0,1
Amphi,1,43,0,5,20213.0,20.0,1
Sunnyside,1,31,1,5,33040.0,32.0,2
Sunnyside,1,31,1,5,33040.0,32.0,2
Sunnyside,1,31,1,5,33040.0,32.0,2
Sunnyside,1,31,1,5,33040.0,32.0,2
Sunnyside,1,31,1,5,33040.0,32.0,2
Broadway Pantano East,1,16,1,5,39611.0,42.0,5
Broadway Pantano East,1,16,1,5,39611.0,42.0,2
Blenman-Elm,1,19,0,5,57765.0,66.0,2
Santa Rita Park - West Ochoa,0,19,1,5,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,19,1,5,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,19,1,5,35631.0,30.0,2
Keeling,1,29,0,5,22395.0,20.0,2
Keeling,1,29,0,5,22395.0,20.0,2
Duffy,1,30,2,4,30128.0,57.0,2
Corbett,1,45,4,4,36153.0,34.0,2
Corbett,1,30,4,4,36153.0,34.0,2
Duffy,1,18,6,5,30128.0,57.0,2
Rita Ranch,1,28,5,4,89700.0,101.0,1
South Harrison,1,36,0,2,61376.0,97.0,2
South Harrison,1,36,0,2,61376.0,97.0,1
South Harrison,1,36,0,2,61376.0,97.0,2
South Harrison,1,36,0,2,61376.0,97.0,2
South Harrison,1,36,0,2,61376.0,97.0,1
A Mountain,1,35,5,5,39293.0,32.0,2
Barrio Nopal,1,18,0,5,34682.0,32.0,2
A Mountain,1,35,5,5,39293.0,32.0,2
Barrio Nopal,1,18,0,5,34682.0,32.0,2
Wakefield,1,32,6,5,31896.0,29.0,2
Wakefield,1,32,6,5,31896.0,29.0,2
Barrio Nopal,1,18,0,5,34682.0,32.0,2
Barrio Nopal,1,18,0,5,34682.0,32.0,2
Flowing Wells,1,24,5,5,30668.0,35.0,2
Flowing Wells,1,24,5,5,30668.0,35.0,2
Flowing Wells,1,24,5,5,30668.0,35.0,2
Flowing Wells,1,24,5,5,30668.0,35.0,2
Flowing Wells,1,24,5,5,30668.0,35.0,2
Rincon Heights,1,20,1,5,21863.0,22.0,2
Downtown,1,30,4,5,36471.0,26.0,1
Downtown,1,30,4,5,36471.0,26.0,1
Downtown,1,30,4,5,36471.0,26.0,1
Duffy,0,33,1,5,30128.0,57.0,2
Limberlost,1,59,1,5,33304.0,31.0,2
Limberlost,1,59,1,5,33304.0,31.0,2
North University,1,24,1,5,20807.0,26.0,1
Limberlost,1,59,1,5,33304.0,31.0,2
Sewell,1,38,1,5,36911.0,58.0,2
Garden District,1,27,1,5,33611.0,31.0,2
Sewell,1,38,1,5,36911.0,58.0,2
Sewell,1,38,1,5,36911.0,58.0,2
Dietz,1,25,4,5,44226.0,49.0,4
Dietz,1,25,4,5,44226.0,49.0,4
Dietz,1,25,4,5,44226.0,49.0,2
Dietz,1,25,4,5,44226.0,49.0,4
Barrio Santa Rosa,1,31,1,5,35802.0,33.0,2
Barrio Santa Rosa,1,31,1,5,35802.0,33.0,2
Rose,0,32,1,5,33367.0,33.0,1
Rose,0,32,1,5,33367.0,33.0,1
Rose,0,32,1,5,33367.0,33.0,1
Rose,1,24,1,5,33367.0,33.0,2
Rose,0,32,1,5,33367.0,33.0,1
Rose,1,24,1,5,33367.0,33.0,2
Blenman-Elm,1,40,1,5,57765.0,66.0,2
Blenman-Elm,1,40,1,5,57765.0,66.0,2
Blenman-Elm,1,40,1,5,57765.0,66.0,2
Broadway Pantano East,1,14,0,5,39611.0,42.0,2
Blenman-Elm,1,40,1,5,57765.0,66.0,2
Broadway Pantano East,1,14,0,5,39611.0,42.0,2
Broadway Pantano East,1,14,0,5,39611.0,42.0,1
Broadway Pantano East,1,16,0,5,39611.0,42.0,2
Broadway Pantano East,1,16,0,5,39611.0,42.0,2
Broadway Pantano East,1,16,0,5,39611.0,42.0,2
Amphi,1,35,2,5,20213.0,20.0,2
Amphi,1,35,2,5,20213.0,20.0,5
Dodge Flower,1,20,5,5,25336.0,27.0,2
Cherry Avenue,1,30,1,5,40610.0,40.0,2
Downtown,1,39,1,5,36471.0,26.0,1
Dodge Flower,1,20,5,5,25336.0,27.0,2
Dietz,1,23,2,5,44226.0,49.0,2
Dietz,1,23,2,5,44226.0,49.0,2
La Madera,1,34,2,5,45413.0,45.0,2
Lakeside Park,0,62,4,5,50119.0,44.0,2
Cherry Avenue,0,22,2,5,40610.0,40.0,2
Lakeside Park,0,43,4,5,50119.0,44.0,1
Avondale,0,62,4,5,27928.0,33.0,1
Dietz,1,24,2,0,44226.0,49.0,2
Cherry Avenue,1,24,2,5,40610.0,40.0,2
Cherry Avenue,1,24,2,5,40610.0,40.0,2
Midvale Park,1,33,2,5,42660.0,39.0,2
El Gheko,1,  ,2,5,58044.0,94.0,1
El Gheko,1,  ,2,5,58044.0,94.0,1
Midvale Park,1,33,1,5,42660.0,39.0,5
El Gheko,1,  ,2,5,58044.0,94.0,1
Corbett,1,42,2,5,36153.0,34.0,1
Corbett,1,42,2,5,36153.0,34.0,1
Bravo Park Lane,0,36,2,5,35285.0,31.0,2
Bravo Park Lane,1,48,2,5,35285.0,31.0,2
Arroyo Chico,1,38,2,5,40806.0,45.0,1
Arroyo Chico,1,38,2,5,40806.0,45.0,1
Arroyo Chico,1,38,2,5,40806.0,45.0,1
Arroyo Chico,1,38,2,5,40806.0,45.0,1
Coronado Heights,1,58,2,5,15586.0,15.0,2
Coronado Heights,1,58,2,5,15586.0,15.0,2
Arroyo Chico,1,38,2,5,40806.0,45.0,1
Flowing Wells,1,38,2,5,30668.0,35.0,2
Arroyo Chico,1,38,2,5,40806.0,45.0,2
Downtown,1,52,2,5,36471.0,26.0,2
Rose,1,42,4,3,33367.0,33.0,2
North Dodge,1,33,2,5,20567.0,21.0,2
Palo Verde,1,17,1,1,33659.0,38.0,2
Palo Verde,1,17,1,1,33659.0,38.0,5
Palo Verde,1,17,1,1,33659.0,38.0,2
Pueblo Gardens,1,31,4,4,31535.0,28.0,1
Wakefield,1,27,0,5,31896.0,29.0,2
Wakefield,1,27,0,5,31896.0,29.0,2
Wakefield,1,27,0,5,31896.0,29.0,2
Enchanted Hills,1,28,2,5,40802.0,37.0,2
South Park,1,58,5,5,30966.0,28.0,2
South Park,1,58,5,5,30966.0,28.0,4
Rose,1,61,2,5,33367.0,33.0,2
Rose,1,61,2,5,33367.0,33.0,2
Rose,1,61,2,5,33367.0,33.0,2
Rose,1,61,2,5,33367.0,33.0,2
Blenman-Elm,1,24,2,5,57765.0,66.0,2
North Dodge,1,33,2,5,20567.0,21.0,2
Downtown,1,43,2,5,36471.0,26.0,2
Sunnyside,1,17,4,5,33040.0,32.0,2
Sunnyside,1,17,4,5,33040.0,32.0,2
Sunnyside,1,17,4,5,33040.0,32.0,2
Sunnyside,1,17,4,5,33040.0,32.0,2
Downtown,0,34,3,6,36471.0,26.0,2
Menlo Park,1,25,2,5,30689.0,30.0,2
Menlo Park,1,25,2,5,30689.0,30.0,5
Brichta,1,47,2,5,58787.0,66.0,2
Brichta,1,47,2,5,58787.0,66.0,2
Brichta,1,47,2,5,58787.0,66.0,2
Amphi,1,33,3,6,20213.0,20.0,2
Sunnyside,1,52,3,6,33040.0,32.0,2
Amphi,1,33,3,6,20213.0,20.0,2
Santa Cruz Southwest,1,25,2,4,36534.0,43.0,1
Santa Cruz Southwest,1,25,2,4,36534.0,43.0,1
Santa Cruz Southwest,1,25,2,4,36534.0,43.0,1
Santa Cruz Southwest,1,25,2,4,36534.0,43.0,1
Santa Cruz Southwest,0,22,1,5,36534.0,43.0,1
Santa Cruz Southwest,0,22,1,5,36534.0,43.0,1
Garden District,1,36,3,6,33611.0,31.0,2
Garden District,1,36,3,6,33611.0,31.0,5
Garden District,0,32,3,6,33611.0,31.0,2
West University,0,35,3,6,25427.0,30.0,1
West University,0,35,3,6,25427.0,30.0,1
Sunnyside,1,17,4,5,33040.0,32.0,2
Sunnyside,1,17,4,5,33040.0,32.0,2
West University,0,35,3,6,25427.0,30.0,1
Sunnyside,1,17,4,5,33040.0,32.0,2
Sunnyside,1,17,4,5,33040.0,32.0,2
Barrio Nopal,1,22,3,6,34682.0,32.0,2
Barrio Nopal,1,22,3,6,34682.0,32.0,2
Santa Rita Park - West Ochoa,1,44,6,5,35631.0,30.0,2
Miracle Manor,0,22,1,4,24176.0,21.0,2
Santa Rita Park - West Ochoa,1,44,6,5,35631.0,30.0,2
Myers,1,41,0,5,27017.0,25.0,2
West University,1,27,0,5,25427.0,30.0,2
West University,1,27,0,5,25427.0,30.0,2
West University,1,27,0,5,25427.0,30.0,2
West University,1,27,0,5,25427.0,30.0,2
West University,1,27,0,5,25427.0,30.0,2
West University,1,27,0,5,25427.0,30.0,5
Fairgrounds,0,50,0,5,22203.0,21.0,2
Fairgrounds,0,50,0,5,22203.0,21.0,2
Santiago Hills,1,60,0,5,64541.0,81.0,2
Santiago Hills,1,60,0,5,64541.0,81.0,2
Santiago Hills,1,59,2,3,64541.0,81.0,2
Santiago Hills,1,59,2,3,64541.0,81.0,2
Wakefield,1,33,0,5,31896.0,29.0,1
Rose,1,29,0,5,33367.0,33.0,1
Samos,0,20,2,2,39884.0,60.0,2
Amphi,1,59,3,2,20213.0,20.0,2
Amphi,1,22,6,2,20213.0,20.0,2
Amphi,1,59,3,2,20213.0,20.0,2
Midvale Park,1,  ,3,6,42660.0,39.0,1
Midvale Park,1,  ,3,6,42660.0,39.0,1
Midvale Park,1,  ,3,6,42660.0,39.0,2
South Park,1,43,1,5,30966.0,28.0,2
Midvale Park,1,21,3,6,42660.0,39.0,2
Amphi,1,22,6,2,20213.0,20.0,2
Toumey Park,0,45,6,5,26754.0,30.0,2
Amphi,1,22,6,2,20213.0,20.0,2
Amphi,1,32,3,6,20213.0,20.0,2
Limberlost,0,27,3,6,33304.0,31.0,2
Limberlost,0,27,3,6,33304.0,31.0,2
Limberlost,0,27,3,6,33304.0,31.0,2
Limberlost,0,27,3,6,33304.0,31.0,2
Amphi,1,32,3,6,20213.0,20.0,2
Duffy,1,30,6,5,30128.0,57.0,2
Midvale Park,0,60,1,5,42660.0,39.0,2
Flowing Wells,1,48,3,6,30668.0,35.0,1
Duffy,1,30,6,5,30128.0,57.0,2
Flowing Wells,1,48,3,6,30668.0,35.0,2
Flowing Wells,1,48,3,6,30668.0,35.0,2
Palo Verde,0,39,3,6,33659.0,38.0,2
Flowing Wells,1,48,3,6,30668.0,35.0,2
Keeling,0,34,1,5,22395.0,20.0,5
Miramonte,0,39,3,6,29962.0,36.0,2
Midvale Park,0,15,4,1,42660.0,39.0,5
Midvale Park,0,14,4,1,42660.0,39.0,5
Roberts,1,24,3,6,25171.0,25.0,2
Armory Park,1,26,3,6,36870.0,48.0,5
Amphi,1,32,3,6,20213.0,20.0,2
Roberts,1,24,3,6,25171.0,25.0,1
Amphi,1,32,3,6,20213.0,20.0,2
Santa Rita Park - West Ochoa,1,60,3,6,35631.0,30.0,2
Amphi,1,32,3,6,20213.0,20.0,2
Rancho Buena,1,42,3,6,37502.0,35.0,5
Garden District,1,17,3,6,33611.0,31.0,3
Garden District,1,17,3,6,33611.0,31.0,2
Garden District,1,17,3,6,33611.0,31.0,2
Garden District,0,16,3,6,33611.0,31.0,3
Garden District,0,17,3,6,33611.0,31.0,3
Garden District,0,17,3,6,33611.0,31.0,2
Garden District,0,17,3,6,33611.0,31.0,2
Garden District,1,17,3,6,33611.0,31.0,4
Garden District,1,17,3,6,33611.0,31.0,4
Garden District,0,16,3,6,33611.0,31.0,2
Garden District,1,17,3,6,33611.0,31.0,2
Garden District,1,17,3,6,33611.0,31.0,3
Garden District,1,17,3,6,33611.0,31.0,2
Garden District,1,17,3,6,33611.0,31.0,2
Harlan Heights,1,24,3,6,38410.0,43.0,2
Harlan Heights,1,24,3,6,38410.0,43.0,2
Downtown,1,33,3,6,36471.0,26.0,2
Downtown,1,33,3,6,36471.0,26.0,2
Julia Keen,0,33,3,6,40916.0,44.0,2
Julia Keen,0,33,3,6,40916.0,44.0,2
North University,1,30,2,5,20807.0,26.0,2
Rosemont West,1,69,3,6,51040.0,50.0,2
Sunnyside,1,52,3,6,33040.0,32.0,2
Sunnyside,1,52,4,6,33040.0,32.0,2
Sunnyside,1,52,3,6,33040.0,32.0,2
Amphi,1,32,4,6,20213.0,20.0,2
Amphi,1,32,4,6,20213.0,20.0,2
Bear Canyon,1,24,3,6,75470.0,144.0,1
Bear Canyon,1,24,3,6,75470.0,144.0,1
South Park,0,23,4,6,30966.0,28.0,2
South Park,0,23,4,6,30966.0,28.0,2
Barrio Nopal,1,22,3,6,34682.0,32.0,2
Barrio Nopal,1,22,3,6,34682.0,32.0,2
Midvale Park,1,19,3,6,42660.0,39.0,2
Santa Rita Park - West Ochoa,0,54,4,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,32,4,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,56,4,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,26,4,6,35631.0,30.0,2
Pueblo Gardens,0,35,5,5,31535.0,28.0,2
Pueblo Gardens,0,35,5,5,31535.0,28.0,2
Vista Del Monte,0,18,3,6,43715.0,45.0,1
Vista Del Monte,0,18,3,6,43715.0,45.0,1
Vista Del Monte,0,18,3,6,43715.0,45.0,1
Vista Del Monte,0,18,3,6,43715.0,45.0,1
Vista Del Monte,1,41,3,6,43715.0,45.0,1
South Park,0,23,4,6,30966.0,28.0,2
Vista Del Monte,1,41,3,6,43715.0,45.0,1
Vista Del Monte,1,41,3,6,43715.0,45.0,1
Midvale Park,0,16,5,5,42660.0,39.0,2
Vista Del Monte,1,41,3,6,43715.0,45.0,1
Midvale Park,0,16,5,5,42660.0,39.0,2
Santa Rita Park - West Ochoa,0,  ,4,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,  ,4,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,  ,4,6,35631.0,30.0,2
Pie Allen,1,27,4,6,27001.0,26.0,1
Pie Allen,1,27,4,6,27001.0,26.0,1
Pie Allen,1,27,4,6,27001.0,26.0,1
Midvale Park,0,16,5,5,42660.0,39.0,3
Sunset Villa,1,12,0,5,30140.0,28.0,2
Santa Rita Park - West Ochoa,0,40,4,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,40,4,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,40,4,6,35631.0,30.0,2
Santa Rita Park - West Ochoa,0,40,4,6,35631.0,30.0,2
Sunnyside,1,19,4,6,33040.0,32.0,2
Sunnyside,1,19,4,6,33040.0,32.0,2
Campus Farm,1,30,4,6,31169.0,33.0,1
Campus Farm,1,30,4,6,31169.0,33.0,1
Mountain View,1,45,4,6,37688.0,37.0,2
Sunnyside,1,19,4,6,33040.0,32.0,4
Midvale Park,1,34,1,5,42660.0,39.0,2
Midvale Park,0,27,1,5,42660.0,39.0,2
Barrio Nopal,1,26,1,4,34682.0,32.0,2
Barrio Nopal,1,26,1,4,34682.0,32.0,2
Houghton South,1,46,4,6,83642.0,91.0,2
Barrio Nopal,1,26,1,4,34682.0,32.0,2
Santa Rita Park - West Ochoa,1,53,3,6,35631.0,30.0,2
El Rio Acres,0,29,4,6,35833.0,34.0,2
Dietz,1,23,2,5,44226.0,49.0,4
Dietz,1,23,2,5,44226.0,49.0,4
Dietz,1,23,2,5,44226.0,49.0,4
Dietz,1,  ,4,6,44226.0,49.0,1
Dietz,1,  ,4,6,44226.0,49.0,1
Midvale Park,1,51,0,5,42660.0,39.0,2
Miles,0,30,4,6,20993.0,24.0,5
Midvale Park,0,21,1,5,42660.0,39.0,2
Midvale Park,0,21,1,5,42660.0,39.0,2
South Harrison,1,43,4,6,61376.0,97.0,2
Midvale Park,0,21,1,5,42660.0,39.0,2
South Harrison,1,43,4,6,61376.0,97.0,2
Eastside,1,37,4,6,82313.0,127.0,2
Eastside,1,37,4,6,82313.0,127.0,2
Eastside,1,37,4,6,82313.0,127.0,2
Eastside,1,37,4,6,82313.0,127.0,2
Julia Keen,1,45,4,6,40916.0,44.0,1
Julia Keen,1,45,4,6,40916.0,44.0,1
Julia Keen,1,45,4,6,40916.0,44.0,1
Midvale Park,1,34,4,6,42660.0,39.0,2
Julia Keen,1,45,4,6,40916.0,44.0,1
Terra Del Sol,1,36,4,6,49048.0,58.0,2
Flowing Wells,1,16,4,6,30668.0,35.0,2
Amphi,1,19,3,4,20213.0,20.0,2
Cherry Avenue,1,  ,2,5,40610.0,40.0,2
Cherry Avenue,1,  ,2,5,40610.0,40.0,2
Broadway Pantano East,1,31,4,6,39611.0,42.0,2
Broadway Pantano East,1,31,4,6,39611.0,42.0,2
Terra Del Sol,1,36,4,6,49048.0,58.0,1
Terra Del Sol,1,36,4,6,49048.0,58.0,1
Cherry Avenue,1,  ,2,5,40610.0,40.0,2
Terra Del Sol,1,36,4,6,49048.0,58.0,1
Terra Del Sol,1,36,4,6,49048.0,58.0,1
Terra Del Sol,1,36,4,6,49048.0,58.0,1
Terra Del Sol,1,36,4,6,49048.0,58.0,1
Terra Del Sol,1,36,4,6,49048.0,58.0,1
Terra Del Sol,1,36,4,6,49048.0,58.0,1
Fairgrounds,1,51,4,6,22203.0,21.0,1
Lakeside Park,1,34,4,6,50119.0,44.0,1
Lakeside Park,1,34,4,6,50119.0,44.0,1
Pueblo Gardens,1,36,6,5,31535.0,28.0,2
Pueblo Gardens,1,36,6,5,31535.0,28.0,2
Pueblo Gardens,1,36,6,5,31535.0,28.0,2
Miracle Manor,1,37,4,6,24176.0,21.0,2
Wakefield,1,44,4,6,31896.0,29.0,2
Julia Keen,1,37,4,6,40916.0,44.0,2
Corbett,1,64,4,6,36153.0,34.0,2
Julia Keen,1,37,4,6,40916.0,44.0,2
Julia Keen,1,37,4,6,40916.0,44.0,2
Julia Keen,1,37,4,6,40916.0,44.0,2
Corbett,1,64,4,6,36153.0,34.0,2
Corbett,1,64,5,6,36153.0,34.0,1
Palo Verde,1,17,1,1,33659.0,38.0,2
Flowing Wells,1,43,5,6,30668.0,35.0,2
Palo Verde,1,17,1,1,33659.0,38.0,2
Palo Verde,1,17,1,1,33659.0,38.0,2
Vista Del Monte,0,51,5,2,43715.0,45.0,2
Country Glenn,0,34,3,5,43909.0,43.0,2
Dodge Flower,1,20,5,5,25336.0,27.0,2
Dodge Flower,1,20,5,5,25336.0,27.0,2
Sunnyside,1,36,4,6,33040.0,32.0,2
Limberlost,0,24,5,6,33304.0,31.0,5
Limberlost,0,24,5,6,33304.0,31.0,2
Santa Rita Park - West Ochoa,0,17,5,6,35631.0,30.0,2
Limberlost,0,24,5,6,33304.0,31.0,2
Limberlost,0,24,5,6,33304.0,31.0,2
Corbett,1,23,5,6,36153.0,34.0,1
Dodge Flower,1,21,4,6,25336.0,27.0,2
Dodge Flower,1,21,4,6,25336.0,27.0,2
Coronado Heights,1,21,0,4,15586.0,15.0,1
Colonia Del Valle,1,25,5,6,56868.0,76.0,1
Colonia Del Valle,1,25,5,6,56868.0,76.0,1
Corbett,1,23,5,6,36153.0,34.0,1
Garden District,1,39,5,6,33611.0,31.0,2
Garden District,1,39,5,6,33611.0,31.0,4
Panorama Estates,1,38,5,6,48081.0,46.0,1
Garden District,1,39,5,6,33611.0,31.0,2
Panorama Estates,1,38,5,6,48081.0,46.0,1
North University,1,13,5,6,20807.0,26.0,2
North University,1,13,5,6,20807.0,26.0,2
North University,0,12,5,6,20807.0,26.0,2
North University,0,12,5,6,20807.0,26.0,2
Barrio Nopal,1,30,0,5,34682.0,32.0,2
Barrio Nopal,1,30,0,5,34682.0,32.0,1
Barrio Nopal,1,30,0,5,34682.0,32.0,2
Houghton East,1,37,5,6,93335.0,194.0,1
Houghton East,1,37,5,6,93335.0,194.0,1
Barrio Kroeger Lane,1,53,1,5,23551.0,37.0,2
Barrio Kroeger Lane,1,53,1,5,23551.0,37.0,2
A Mountain,1,35,5,6,39293.0,32.0,2
Palo Verde,0,39,5,6,33659.0,38.0,2
Garden District,0,26,5,6,33611.0,31.0,2
Highland Vista Cinco Via,1,41,4,6,79464.0,85.0,2
Highland Vista Cinco Via,1,41,4,6,79464.0,85.0,2
Highland Vista Cinco Via,1,41,4,6,79464.0,85.0,2
Midvale Park,0,33,2,5,42660.0,39.0,2
Pueblo Gardens,1,20,5,6,31535.0,28.0,2
Amphi,0,20,5,6,20213.0,20.0,2
Pueblo Gardens,1,20,5,6,31535.0,28.0,2
Pueblo Gardens,1,20,5,6,31535.0,28.0,2
Amphi,1,40,5,6,20213.0,20.0,2
Amphi,1,40,5,6,20213.0,20.0,2
Midvale Park,1,27,5,6,42660.0,39.0,2
Midvale Park,1,38,5,6,42660.0,39.0,1
Limberlost,1,31,5,6,33304.0,31.0,1
Rose,1,21,5,6,33367.0,33.0,2
Sunnyside,0,34,5,6,33040.0,32.0,1
Rose,1,21,5,6,33367.0,33.0,2
Sunnyside,0,34,5,6,33040.0,32.0,2
Sunnyside,1,29,5,6,33040.0,32.0,1
Sunnyside,1,29,5,6,33040.0,32.0,2
Rose,1,26,5,6,33367.0,33.0,2
Rose,1,28,5,6,33367.0,33.0,2
Amphi,1,30,4,6,20213.0,20.0,2
Amphi,1,30,4,6,20213.0,20.0,2
Flowing Wells,1,28,5,6,30668.0,35.0,5
Rose,1,28,5,6,33367.0,33.0,2
Flowing Wells,1,28,5,6,30668.0,35.0,2
Sunnyside,0,  ,5,6,33040.0,32.0,2
Sunnyside,0,  ,5,6,33040.0,32.0,2
Sunnyside,0,  ,5,6,33040.0,32.0,2
Cherry Avenue,1,21,6,6,40610.0,40.0,2
Cherry Avenue,1,21,5,6,40610.0,40.0,2
Cherry Avenue,1,21,5,6,40610.0,40.0,2
Cherry Avenue,1,21,6,6,40610.0,40.0,1
Cherry Avenue,1,21,5,6,40610.0,40.0,2
Cherry Avenue,1,21,5,6,40610.0,40.0,2
Dietz,0,22,6,6,44226.0,49.0,2
Cherry Avenue,1,21,6,6,40610.0,40.0,1
Bonanza,1,34,6,6,62571.0,69.0,1
Miracle Manor,0,26,6,6,24176.0,21.0,2
Bonanza,1,34,6,6,62571.0,69.0,1
Miracle Manor,0,26,6,6,24176.0,21.0,2
Sunset Villa,0,  ,5,6,30140.0,28.0,2
Miracle Manor,0,26,6,6,24176.0,21.0,2
Sunset Villa,0,  ,5,6,30140.0,28.0,2
Sunset Villa,0,  ,5,6,30140.0,28.0,2
Amphi,0,36,6,6,20213.0,20.0,2
Amphi,0,36,6,6,20213.0,20.0,2
Amphi,0,36,6,6,20213.0,20.0,2
Amphi,0,36,6,6,20213.0,20.0,2
Balboa Heights,1,42,6,6,16547.0,16.0,2
Balboa Heights,1,42,6,6,16547.0,16.0,2
Balboa Heights,1,42,6,6,16547.0,16.0,2
Balboa Heights,1,42,6,6,16547.0,16.0,2
Balboa Heights,1,42,6,6,16547.0,16.0,2
Sunnyside,0,47,1,5,33040.0,32.0,2
Sunnyside,0,27,0,5,33040.0,32.0,2
Amphi,0,36,6,6,20213.0,20.0,2
North University,1,18,6,6,20807.0,26.0,5
Oak Flower,1,39,6,6,27498.0,24.0,1
North University,1,18,6,6,20807.0,26.0,2
Downtown,1,28,5,5,36471.0,26.0,5
Sunnyside,1,26,6,6,33040.0,32.0,2
Mortimore,0,  ,6,6,51271.0,44.0,2
Mortimore,0,  ,6,6,51271.0,44.0,2
Corbett,0,21,5,5,36153.0,34.0,2
North Dodge,0,58,6,6,20567.0,21.0,2
North Dodge,0,58,6,6,20567.0,21.0,2
Oak Flower,1,39,6,6,27498.0,24.0,2
Oak Flower,1,39,6,6,27498.0,24.0,2
Oak Flower,1,39,6,6,27498.0,24.0,2
Oak Flower,1,39,6,6,27498.0,24.0,2
